k;seed;inf;tim
0;264;0.079400;0.000026
1;245;0.077300;0.087983
2;259;0.084200;0.175844
3;250;0.085900;0.264579
4;475;0.089400;0.354038
5;459;0.096900;0.444045
6;446;0.103900;0.534793
7;445;0.112000;0.626335
8;11;0.114200;0.718355
9;478;0.129300;0.810970
10;235;0.135800;0.904383
11;403;0.142500;0.998770
12;4;0.142600;1.094252
13;127;0.145100;1.189890
14;252;0.158600;1.285946
15;489;0.161400;1.382706
16;415;0.159400;1.480148
17;167;0.166900;1.578397
18;149;0.178700;1.677088
19;236;0.187100;1.776295
20;458;0.193600;1.876047
21;147;0.203100;1.976217
22;499;0.209400;2.076914
23;493;0.211000;2.178180
24;425;0.211800;2.279636
25;463;0.226700;2.381385
26;10;0.225300;2.483396
27;469;0.244000;2.585824
28;394;0.247900;2.688806
29;174;0.266300;2.791986
30;153;0.264900;2.895588
31;217;0.274300;2.999427
32;246;0.277400;3.103802
33;498;0.280400;3.208687
34;141;0.281600;3.313397
35;480;0.287800;3.418321
36;251;0.291800;3.523407
37;35;0.291700;3.628732
38;83;0.296500;3.734256
39;428;0.298300;3.839978
40;455;0.299000;3.945820
41;110;0.302000;4.051713
42;122;0.303000;4.157826
43;453;0.305300;4.264667
44;70;0.308000;4.371167
45;440;0.319300;4.477927
46;9;0.327000;4.584960
47;386;0.319600;4.692713
48;170;0.318000;4.800304
49;212;0.329600;4.908051
50;474;0.331800;5.016180
51;422;0.339200;5.124820
52;414;0.344600;5.233629
53;121;0.349100;5.343145
54;319;0.355100;5.452452
55;405;0.351900;5.561876
56;424;0.352800;5.671513
57;384;0.357500;5.781509
58;194;0.361800;5.891496
59;426;0.365100;6.001662
60;237;0.369500;6.112059
61;450;0.378300;6.222660
62;456;0.376000;6.333687
63;258;0.377400;6.444559
64;207;0.385200;6.555657
65;345;0.391300;6.666994
66;66;0.400700;6.778850
67;175;0.400600;6.890546
68;400;0.400800;7.002395
69;454;0.405800;7.114447
70;63;0.406300;7.226726
71;497;0.410400;7.339313
72;466;0.409600;7.452600
73;486;0.400900;7.565344
74;431;0.417900;7.678201
75;3;0.417900;7.791511
76;418;0.423500;7.904781
77;187;0.420000;8.018265
78;247;0.432700;8.132084
79;462;0.430900;8.245847
80;232;0.436800;8.359960
81;120;0.436900;8.474023
82;172;0.436000;8.588231
83;378;0.440600;8.702599
84;451;0.443700;8.817418
85;184;0.456800;8.932258
86;490;0.454600;9.047082
87;305;0.461900;9.161929
88;457;0.468100;9.277248
89;173;0.472500;9.392684
90;62;0.475600;9.508863
91;255;0.477300;9.624702
92;312;0.477500;9.740249
93;351;0.480600;9.855977
94;211;0.483500;9.971960
95;77;0.489600;10.088024
96;161;0.488200;10.204250
97;323;0.487700;10.320669
98;361;0.493900;10.437826
99;409;0.496000;10.554427
100;436;0.498300;10.671356
101;439;0.506500;10.788303
102;476;0.502000;10.905773
103;92;0.504300;11.023184
104;354;0.504400;11.140539
105;25;0.517200;11.257896
106;185;0.515400;11.375418
107;314;0.520900;11.493366
108;300;0.523800;11.611548
109;106;0.521800;11.729816
110;413;0.528700;11.847928
111;494;0.529000;11.966456
112;373;0.533600;12.084779
113;114;0.530500;12.203266
114;383;0.526500;12.321980
115;488;0.531000;12.440916
116;105;0.535800;12.560051
117;199;0.544900;12.678971
118;130;0.542500;12.798032
119;396;0.542200;12.917311
120;366;0.545900;13.036722
121;219;0.548700;13.155988
122;332;0.554600;13.275484
123;176;0.552000;13.395332
124;160;0.556900;13.515381
125;402;0.557500;13.635340
126;228;0.558000;13.755470
127;69;0.567900;13.875447
128;165;0.563200;13.995736
129;262;0.563800;14.115932
130;368;0.566000;14.236259
131;433;0.563600;14.356523
132;162;0.568000;14.476990
133;483;0.573300;14.597749
134;367;0.569000;14.718264
135;88;0.573800;14.838991
136;197;0.566800;14.959891
137;0;0.582200;15.080941
138;213;0.577500;15.201726
139;423;0.577800;15.322693
140;321;0.583900;15.443955
141;254;0.584300;15.565290
142;137;0.588300;15.686603
143;222;0.588100;15.808030
144;320;0.585700;15.929576
145;412;0.589200;16.051018
146;477;0.590700;16.172527
147;287;0.585500;16.294160
148;166;0.593400;16.415818
149;322;0.596100;16.537758
150;398;0.590500;16.660030
151;365;0.594100;16.781918
152;182;0.601000;16.904087
153;335;0.605800;17.026592
154;178;0.604500;17.149249
155;201;0.606000;17.271647
156;306;0.606300;17.394141
157;435;0.608900;17.516903
